Group,Subgroup,Week Date,Depression Value,Total Cases,Total Deaths,Total Tests,Positive Rate
By State,South Carolina,2021-02-01,24.4,26430576.0,451276.0,310299412.0,0.093
By State,Ohio,2021-02-01,36.4,26430576.0,451276.0,310299412.0,0.093
By State,North Carolina,2021-02-01,39.2,26430576.0,451276.0,310299412.0,0.093
By State,New York,2021-02-01,32.3,26430576.0,451276.0,310299412.0,0.093
By State,New Mexico,2021-02-01,35.8,26430576.0,451276.0,310299412.0,0.093
By State,New Hampshire,2021-02-01,32.5,26430576.0,451276.0,310299412.0,0.093
By State,Mississippi,2021-02-01,35.8,26430576.0,451276.0,310299412.0,0.093
By State,Michigan,2021-02-01,32.9,26430576.0,451276.0,310299412.0,0.093
By State,Maryland,2021-02-01,34.7,26430576.0,451276.0,310299412.0,0.093
By State,Louisiana,2021-02-01,43.4,26430576.0,451276.0,310299412.0,0.093
By State,Iowa,2021-02-01,31.8,26430576.0,451276.0,310299412.0,0.093
By State,Indiana,2021-02-01,36.8,26430576.0,451276.0,310299412.0,0.093
By State,Illinois,2021-02-01,32.3,26430576.0,451276.0,310299412.0,0.093
By State,Florida,2021-02-01,35.3,26430576.0,451276.0,310299412.0,0.093
By State,District of Columbia,2021-02-01,37.5,26430576.0,451276.0,310299412.0,0.093
By State,Delaware,2021-02-01,27.1,26430576.0,451276.0,310299412.0,0.093
By State,Connecticut,2021-02-01,35.8,26430576.0,451276.0,310299412.0,0.093
By State,Colorado,2021-02-01,37.7,26430576.0,451276.0,310299412.0,0.093
By State,Arizona,2021-02-01,36.9,26430576.0,451276.0,310299412.0,0.093
By State,West Virginia,2021-02-01,31.6,26430576.0,451276.0,310299412.0,0.093
By State,Washington,2021-02-01,33.2,26430576.0,451276.0,310299412.0,0.093
By State,Vermont,2021-02-01,21.2,26430576.0,451276.0,310299412.0,0.093
By State,Utah,2021-02-01,28.2,26430576.0,451276.0,310299412.0,0.093
By State,Texas,2021-02-01,31.0,26430576.0,451276.0,310299412.0,0.093
By State,Tennessee,2021-02-01,32.0,26430576.0,451276.0,310299412.0,0.093
By State,South Dakota,2021-02-01,15.3,26430576.0,451276.0,310299412.0,0.093
By State,South Dakota,2021-02-01,25.8,26430576.0,451276.0,310299412.0,0.093
By State,Montana,2021-02-01,30.5,26430576.0,451276.0,310299412.0,0.093
By State,Ohio,2021-02-01,43.2,26430576.0,451276.0,310299412.0,0.093
By Sex,Female,2021-02-01,30.4,26430576.0,451276.0,310299412.0,0.093
By Sex,Male,2021-02-01,26.3,26430576.0,451276.0,310299412.0,0.093
By Age,60 - 69 years,2021-02-01,22.4,26430576.0,451276.0,310299412.0,0.093
By Age,70 - 79 years,2021-02-01,17.7,26430576.0,451276.0,310299412.0,0.093
By Age,80 years and above,2021-02-01,15.3,26430576.0,451276.0,310299412.0,0.093
By Age,18 - 29 years,2021-02-01,48.5,26430576.0,451276.0,310299412.0,0.093
By Age,40 - 49 years,2021-02-01,36.5,26430576.0,451276.0,310299412.0,0.093
By Age,50 - 59 years,2021-02-01,36.3,26430576.0,451276.0,310299412.0,0.093
By Age,60 - 69 years,2021-02-01,29.5,26430576.0,451276.0,310299412.0,0.093
By Age,70 - 79 years,2021-02-01,22.5,26430576.0,451276.0,310299412.0,0.093
By Age,18 - 29 years,2021-02-01,56.9,26430576.0,451276.0,310299412.0,0.093
By Age,30 - 39 years,2021-02-01,47.2,26430576.0,451276.0,310299412.0,0.093
By Age,50 - 59 years,2021-02-01,41.3,26430576.0,451276.0,310299412.0,0.093
By Age,60 - 69 years,2021-02-01,34.2,26430576.0,451276.0,310299412.0,0.093
By Age,70 - 79 years,2021-02-01,26.8,26430576.0,451276.0,310299412.0,0.093
By Age,80 years and above,2021-02-01,22.6,26430576.0,451276.0,310299412.0,0.093
By Age,30 - 39 years,2021-02-01,42.2,26430576.0,451276.0,310299412.0,0.093
By Sex,Female,2021-02-01,44.8,26430576.0,451276.0,310299412.0,0.093
By Sex,Male,2021-02-01,38.0,26430576.0,451276.0,310299412.0,0.093
By Sex,Female,2021-02-01,39.5,26430576.0,451276.0,310299412.0,0.093
By Sex,Male,2021-02-01,32.4,26430576.0,451276.0,310299412.0,0.093
By Age,50 - 59 years,2021-02-01,28.0,26430576.0,451276.0,310299412.0,0.093
By State,California,2021-02-15,30.3,27816631.0,488562.0,329538349.0,0.069
By Age,60 - 69 years,2021-02-15,23.0,27816631.0,488562.0,329538349.0,0.069
By Age,50 - 59 years,2021-02-15,26.0,27816631.0,488562.0,329538349.0,0.069
By Age,40 - 49 years,2021-02-15,28.1,27816631.0,488562.0,329538349.0,0.069
By Age,30 - 39 years,2021-02-15,31.2,27816631.0,488562.0,329538349.0,0.069
By Age,18 - 29 years,2021-02-15,43.9,27816631.0,488562.0,329538349.0,0.069
By State,Wisconsin,2021-02-15,25.8,27816631.0,488562.0,329538349.0,0.069
By State,Alaska,2021-02-15,33.0,27816631.0,488562.0,329538349.0,0.069
By Age,70 - 79 years,2021-02-15,16.2,27816631.0,488562.0,329538349.0,0.069
By State,Washington,2021-02-15,28.7,27816631.0,488562.0,329538349.0,0.069
By Sex,Female,2021-02-15,43.0,27816631.0,488562.0,329538349.0,0.069
By Sex,Male,2021-02-15,35.5,27816631.0,488562.0,329538349.0,0.069
By State,Arizona,2021-02-15,32.8,27816631.0,488562.0,329538349.0,0.069
By Age,80 years and above,2021-02-15,16.0,27816631.0,488562.0,329538349.0,0.069
By Age,18 - 29 years,2021-02-15,47.5,27816631.0,488562.0,329538349.0,0.069
By Age,40 - 49 years,2021-02-15,35.6,27816631.0,488562.0,329538349.0,0.069
By State,Hawaii,2021-02-15,26.9,27816631.0,488562.0,329538349.0,0.069
By State,Georgia,2021-02-15,30.7,27816631.0,488562.0,329538349.0,0.069
By State,Florida,2021-02-15,34.4,27816631.0,488562.0,329538349.0,0.069
By State,District of Columbia,2021-02-15,34.7,27816631.0,488562.0,329538349.0,0.069
By State,Connecticut,2021-02-15,34.3,27816631.0,488562.0,329538349.0,0.069
By State,Colorado,2021-02-15,30.7,27816631.0,488562.0,329538349.0,0.069
By State,California,2021-02-15,35.7,27816631.0,488562.0,329538349.0,0.069
By Sex,Female,2021-02-15,37.6,27816631.0,488562.0,329538349.0,0.069
By State,Arkansas,2021-02-15,38.1,27816631.0,488562.0,329538349.0,0.069
By Age,60 - 69 years,2021-02-15,32.6,27816631.0,488562.0,329538349.0,0.069
By Age,40 - 49 years,2021-02-15,40.7,27816631.0,488562.0,329538349.0,0.069
By Age,30 - 39 years,2021-02-15,44.3,27816631.0,488562.0,329538349.0,0.069
By Age,18 - 29 years,2021-02-15,56.3,27816631.0,488562.0,329538349.0,0.069
By Age,70 - 79 years,2021-02-15,19.3,27816631.0,488562.0,329538349.0,0.069
By Age,60 - 69 years,2021-02-15,27.7,27816631.0,488562.0,329538349.0,0.069
By Age,50 - 59 years,2021-02-15,31.6,27816631.0,488562.0,329538349.0,0.069
By Age,70 - 79 years,2021-02-15,24.7,27816631.0,488562.0,329538349.0,0.069
By Sex,Male,2021-02-15,29.6,27816631.0,488562.0,329538349.0,0.069
By State,Virginia,2021-02-15,27.5,27816631.0,488562.0,329538349.0,0.069
By State,Idaho,2021-02-15,30.5,27816631.0,488562.0,329538349.0,0.069
By State,Nevada,2021-02-15,30.4,27816631.0,488562.0,329538349.0,0.069
By State,New Hampshire,2021-02-15,19.6,27816631.0,488562.0,329538349.0,0.069
By State,New Mexico,2021-02-15,32.4,27816631.0,488562.0,329538349.0,0.069
By State,New York,2021-02-15,31.1,27816631.0,488562.0,329538349.0,0.069
By State,North Carolina,2021-02-15,27.5,27816631.0,488562.0,329538349.0,0.069
By State,North Dakota,2021-02-15,20.2,27816631.0,488562.0,329538349.0,0.069
By State,Nebraska,2021-02-15,26.0,27816631.0,488562.0,329538349.0,0.069
By State,Ohio,2021-02-15,25.7,27816631.0,488562.0,329538349.0,0.069
By State,Oregon,2021-02-15,31.0,27816631.0,488562.0,329538349.0,0.069
By State,Pennsylvania,2021-02-15,26.5,27816631.0,488562.0,329538349.0,0.069
By State,Rhode Island,2021-02-15,27.3,27816631.0,488562.0,329538349.0,0.069
By State,South Carolina,2021-02-15,29.7,27816631.0,488562.0,329538349.0,0.069
By State,South Dakota,2021-02-15,21.9,27816631.0,488562.0,329538349.0,0.069
By State,Tennessee,2021-02-15,30.7,27816631.0,488562.0,329538349.0,0.069
By State,Oklahoma,2021-02-15,27.2,27816631.0,488562.0,329538349.0,0.069
By Sex,Female,2021-02-15,29.9,27816631.0,488562.0,329538349.0,0.069
By State,Michigan,2021-02-15,27.3,27816631.0,488562.0,329538349.0,0.069
By State,Maryland,2021-02-15,26.6,27816631.0,488562.0,329538349.0,0.069
By Sex,Male,2021-02-15,26.1,27816631.0,488562.0,329538349.0,0.069
By State,Alabama,2021-02-15,29.8,27816631.0,488562.0,329538349.0,0.069
By State,Arizona,2021-02-15,30.4,27816631.0,488562.0,329538349.0,0.069
By State,Arkansas,2021-02-15,33.4,27816631.0,488562.0,329538349.0,0.069
By State,Vermont,2021-02-15,27.2,27816631.0,488562.0,329538349.0,0.069
By State,Colorado,2021-02-15,23.6,27816631.0,488562.0,329538349.0,0.069
By State,Massachusetts,2021-02-15,26.5,27816631.0,488562.0,329538349.0,0.069
By State,Connecticut,2021-02-15,27.1,27816631.0,488562.0,329538349.0,0.069
By State,Georgia,2021-02-15,28.5,27816631.0,488562.0,329538349.0,0.069
By State,Hawaii,2021-02-15,23.4,27816631.0,488562.0,329538349.0,0.069
By State,Idaho,2021-02-15,26.6,27816631.0,488562.0,329538349.0,0.069
By State,Illinois,2021-02-15,27.9,27816631.0,488562.0,329538349.0,0.069
By State,Indiana,2021-02-15,25.7,27816631.0,488562.0,329538349.0,0.069
By State,Maine,2021-02-15,23.0,27816631.0,488562.0,329538349.0,0.069
By State,Florida,2021-02-15,28.1,27816631.0,488562.0,329538349.0,0.069
By State,Illinois,2021-02-15,30.7,27816631.0,488562.0,329538349.0,0.069
By State,Indiana,2021-02-15,32.7,27816631.0,488562.0,329538349.0,0.069
By State,Iowa,2021-02-15,30.0,27816631.0,488562.0,329538349.0,0.069
By State,Texas,2021-02-15,28.2,27816631.0,488562.0,329538349.0,0.069
By State,Florida,2021-02-15,38.9,27816631.0,488562.0,329538349.0,0.069
By State,Georgia,2021-02-15,38.7,27816631.0,488562.0,329538349.0,0.069
By State,Hawaii,2021-02-15,33.6,27816631.0,488562.0,329538349.0,0.069
By State,Idaho,2021-02-15,36.9,27816631.0,488562.0,329538349.0,0.069
By State,Illinois,2021-02-15,37.5,27816631.0,488562.0,329538349.0,0.069
By State,Indiana,2021-02-15,37.5,27816631.0,488562.0,329538349.0,0.069
By State,Iowa,2021-02-15,35.5,27816631.0,488562.0,329538349.0,0.069
By State,Kansas,2021-02-15,34.5,27816631.0,488562.0,329538349.0,0.069
By State,Maryland,2021-02-15,37.3,27816631.0,488562.0,329538349.0,0.069
By State,Massachusetts,2021-02-15,39.7,27816631.0,488562.0,329538349.0,0.069
By State,Michigan,2021-02-15,39.1,27816631.0,488562.0,329538349.0,0.069
By State,Mississippi,2021-02-15,43.3,27816631.0,488562.0,329538349.0,0.069
By State,Missouri,2021-02-15,39.9,27816631.0,488562.0,329538349.0,0.069
By State,Montana,2021-02-15,32.1,27816631.0,488562.0,329538349.0,0.069
By State,New Mexico,2021-02-15,42.9,27816631.0,488562.0,329538349.0,0.069
By State,New York,2021-02-15,41.8,27816631.0,488562.0,329538349.0,0.069
By State,Wyoming,2021-02-15,29.2,27816631.0,488562.0,329538349.0,0.069
By State,Wisconsin,2021-02-15,36.7,27816631.0,488562.0,329538349.0,0.069
By State,West Virginia,2021-02-15,41.8,27816631.0,488562.0,329538349.0,0.069
By State,Washington,2021-02-15,40.9,27816631.0,488562.0,329538349.0,0.069
By State,Utah,2021-02-15,40.2,27816631.0,488562.0,329538349.0,0.069
By State,Texas,2021-02-15,39.9,27816631.0,488562.0,329538349.0,0.069
By State,Delaware,2021-02-15,37.5,27816631.0,488562.0,329538349.0,0.069
By State,South Dakota,2021-02-15,30.9,27816631.0,488562.0,329538349.0,0.069
By State,Pennsylvania,2021-02-15,35.4,27816631.0,488562.0,329538349.0,0.069
By State,Oregon,2021-02-15,45.1,27816631.0,488562.0,329538349.0,0.069
By State,Oklahoma,2021-02-15,38.7,27816631.0,488562.0,329538349.0,0.069
By State,Ohio,2021-02-15,36.4,27816631.0,488562.0,329538349.0,0.069
By State,North Dakota,2021-02-15,35.5,27816631.0,488562.0,329538349.0,0.069
By State,North Carolina,2021-02-15,38.9,27816631.0,488562.0,329538349.0,0.069
By State,South Carolina,2021-02-15,38.8,27816631.0,488562.0,329538349.0,0.069
By State,Connecticut,2021-02-15,40.2,27816631.0,488562.0,329538349.0,0.069
By State,District of Columbia,2021-02-15,38.6,27816631.0,488562.0,329538349.0,0.069
By State,California,2021-02-15,42.1,27816631.0,488562.0,329538349.0,0.069
By State,Colorado,2021-02-15,36.3,27816631.0,488562.0,329538349.0,0.069
By State,New Mexico,2021-02-15,37.2,27816631.0,488562.0,329538349.0,0.069
By State,New Jersey,2021-02-15,34.3,27816631.0,488562.0,329538349.0,0.069
By State,New Hampshire,2021-02-15,29.3,27816631.0,488562.0,329538349.0,0.069
By State,Nevada,2021-02-15,39.0,27816631.0,488562.0,329538349.0,0.069
By State,Montana,2021-02-15,25.0,27816631.0,488562.0,329538349.0,0.069
By State,North Carolina,2021-02-15,33.8,27816631.0,488562.0,329538349.0,0.069
By State,Missouri,2021-02-15,33.0,27816631.0,488562.0,329538349.0,0.069
By State,Massachusetts,2021-02-15,34.4,27816631.0,488562.0,329538349.0,0.069
By State,Maryland,2021-02-15,33.8,27816631.0,488562.0,329538349.0,0.069
By State,Maine,2021-02-15,32.5,27816631.0,488562.0,329538349.0,0.069
By State,Louisiana,2021-02-15,36.9,27816631.0,488562.0,329538349.0,0.069
By State,Kentucky,2021-02-15,30.8,27816631.0,488562.0,329538349.0,0.069
By State,Kansas,2021-02-15,29.3,27816631.0,488562.0,329538349.0,0.069
By State,Minnesota,2021-02-15,26.9,27816631.0,488562.0,329538349.0,0.069
By State,North Dakota,2021-02-15,30.7,27816631.0,488562.0,329538349.0,0.069
By State,New York,2021-02-15,36.0,27816631.0,488562.0,329538349.0,0.069
By State,Oregon,2021-02-15,39.8,27816631.0,488562.0,329538349.0,0.069
By State,Arkansas,2021-02-15,43.4,27816631.0,488562.0,329538349.0,0.069
By State,Arizona,2021-02-15,41.7,27816631.0,488562.0,329538349.0,0.069
By State,Alaska,2021-02-15,41.3,27816631.0,488562.0,329538349.0,0.069
By State,Alabama,2021-02-15,40.1,27816631.0,488562.0,329538349.0,0.069
By State,Oklahoma,2021-02-15,33.1,27816631.0,488562.0,329538349.0,0.069
By State,West Virginia,2021-02-15,37.2,27816631.0,488562.0,329538349.0,0.069
By State,Washington,2021-02-15,36.4,27816631.0,488562.0,329538349.0,0.069
By State,Wisconsin,2021-02-15,32.2,27816631.0,488562.0,329538349.0,0.069
By State,Vermont,2021-02-15,36.0,27816631.0,488562.0,329538349.0,0.069
By State,Utah,2021-02-15,35.6,27816631.0,488562.0,329538349.0,0.069
By State,Texas,2021-02-15,34.8,27816631.0,488562.0,329538349.0,0.069
By State,South Carolina,2021-02-15,34.7,27816631.0,488562.0,329538349.0,0.069
By State,Rhode Island,2021-02-15,31.3,27816631.0,488562.0,329538349.0,0.069
By State,Pennsylvania,2021-02-15,29.7,27816631.0,488562.0,329538349.0,0.069
By State,Virginia,2021-02-15,33.3,27816631.0,488562.0,329538349.0,0.069
By State,Utah,2021-02-15,28.7,27816631.0,488562.0,329538349.0,0.069
By State,Michigan,2021-03-01,26.9,28757042.0,516333.0,346968513.0,0.052
By State,Maryland,2021-03-01,25.0,28757042.0,516333.0,346968513.0,0.052
By State,Maine,2021-03-01,25.9,28757042.0,516333.0,346968513.0,0.052
By State,Kentucky,2021-03-01,34.0,28757042.0,516333.0,346968513.0,0.052
By State,Kansas,2021-03-01,22.9,28757042.0,516333.0,346968513.0,0.052
By State,Utah,2021-03-01,36.8,28757042.0,516333.0,346968513.0,0.052
By State,Iowa,2021-03-01,25.3,28757042.0,516333.0,346968513.0,0.052
By State,Hawaii,2021-03-01,34.6,28757042.0,516333.0,346968513.0,0.052
By State,Connecticut,2021-03-01,40.6,28757042.0,516333.0,346968513.0,0.052
By State,California,2021-03-01,41.5,28757042.0,516333.0,346968513.0,0.052
By State,Arkansas,2021-03-01,39.7,28757042.0,516333.0,346968513.0,0.052
By State,Arizona,2021-03-01,38.9,28757042.0,516333.0,346968513.0,0.052
By State,Alabama,2021-03-01,36.5,28757042.0,516333.0,346968513.0,0.052
By State,Wisconsin,2021-03-01,26.4,28757042.0,516333.0,346968513.0,0.052
By State,West Virginia,2021-03-01,33.3,28757042.0,516333.0,346968513.0,0.052
By State,Washington,2021-03-01,34.2,28757042.0,516333.0,346968513.0,0.052
By State,Virginia,2021-03-01,31.9,28757042.0,516333.0,346968513.0,0.052
By State,Utah,2021-03-01,32.4,28757042.0,516333.0,346968513.0,0.052
By State,Tennessee,2021-03-01,37.6,28757042.0,516333.0,346968513.0,0.052
By State,South Dakota,2021-03-01,26.8,28757042.0,516333.0,346968513.0,0.052
By State,South Carolina,2021-03-01,27.9,28757042.0,516333.0,346968513.0,0.052
By State,Pennsylvania,2021-03-01,32.6,28757042.0,516333.0,346968513.0,0.052
By State,Oklahoma,2021-03-01,36.1,28757042.0,516333.0,346968513.0,0.052
By State,Ohio,2021-03-01,33.7,28757042.0,516333.0,346968513.0,0.052
By State,North Carolina,2021-03-01,33.0,28757042.0,516333.0,346968513.0,0.052
By State,New York,2021-03-01,32.7,28757042.0,516333.0,346968513.0,0.052
By State,Idaho,2021-03-01,35.9,28757042.0,516333.0,346968513.0,0.052
By State,New Jersey,2021-03-01,33.1,28757042.0,516333.0,346968513.0,0.052
By State,Illinois,2021-03-01,38.2,28757042.0,516333.0,346968513.0,0.052
By State,Kansas,2021-03-01,31.5,28757042.0,516333.0,346968513.0,0.052
By State,South Dakota,2021-03-01,31.3,28757042.0,516333.0,346968513.0,0.052
By State,South Carolina,2021-03-01,36.6,28757042.0,516333.0,346968513.0,0.052
By State,Rhode Island,2021-03-01,38.5,28757042.0,516333.0,346968513.0,0.052
By State,Pennsylvania,2021-03-01,38.3,28757042.0,516333.0,346968513.0,0.052
By State,Oregon,2021-03-01,41.2,28757042.0,516333.0,346968513.0,0.052
By State,Oklahoma,2021-03-01,42.2,28757042.0,516333.0,346968513.0,0.052
By State,Ohio,2021-03-01,38.3,28757042.0,516333.0,346968513.0,0.052
By State,North Dakota,2021-03-01,30.1,28757042.0,516333.0,346968513.0,0.052
By State,New Mexico,2021-03-01,42.5,28757042.0,516333.0,346968513.0,0.052
By State,New Jersey,2021-03-01,38.0,28757042.0,516333.0,346968513.0,0.052
By State,New Hampshire,2021-03-01,34.4,28757042.0,516333.0,346968513.0,0.052
By State,Nebraska,2021-03-01,25.5,28757042.0,516333.0,346968513.0,0.052
By State,Montana,2021-03-01,31.1,28757042.0,516333.0,346968513.0,0.052
By State,Minnesota,2021-03-01,27.8,28757042.0,516333.0,346968513.0,0.052
By State,Michigan,2021-03-01,38.3,28757042.0,516333.0,346968513.0,0.052
By State,Massachusetts,2021-03-01,39.7,28757042.0,516333.0,346968513.0,0.052
By State,Maryland,2021-03-01,36.8,28757042.0,516333.0,346968513.0,0.052
By State,Louisiana,2021-03-01,42.5,28757042.0,516333.0,346968513.0,0.052
By State,Kentucky,2021-03-01,45.9,28757042.0,516333.0,346968513.0,0.052
By State,Indiana,2021-03-01,38.8,28757042.0,516333.0,346968513.0,0.052
By State,Nebraska,2021-03-01,21.4,28757042.0,516333.0,346968513.0,0.052
By State,Montana,2021-03-01,25.2,28757042.0,516333.0,346968513.0,0.052
By State,Missouri,2021-03-01,34.4,28757042.0,516333.0,346968513.0,0.052
By State,Tennessee,2021-03-01,31.2,28757042.0,516333.0,346968513.0,0.052
By State,South Dakota,2021-03-01,20.2,28757042.0,516333.0,346968513.0,0.052
By State,South Carolina,2021-03-01,29.6,28757042.0,516333.0,346968513.0,0.052
By State,Rhode Island,2021-03-01,26.5,28757042.0,516333.0,346968513.0,0.052
By State,Pennsylvania,2021-03-01,27.4,28757042.0,516333.0,346968513.0,0.052
By State,Oregon,2021-03-01,29.7,28757042.0,516333.0,346968513.0,0.052
By State,Oklahoma,2021-03-01,29.5,28757042.0,516333.0,346968513.0,0.052
By State,North Carolina,2021-03-01,30.3,28757042.0,516333.0,346968513.0,0.052
By State,New York,2021-03-01,28.2,28757042.0,516333.0,346968513.0,0.052
By State,New Mexico,2021-03-01,32.0,28757042.0,516333.0,346968513.0,0.052
By State,New Jersey,2021-03-01,26.5,28757042.0,516333.0,346968513.0,0.052
By State,Nebraska,2021-03-01,18.8,28757042.0,516333.0,346968513.0,0.052
By State,Montana,2021-03-01,23.5,28757042.0,516333.0,346968513.0,0.052
By State,Missouri,2021-03-01,27.2,28757042.0,516333.0,346968513.0,0.052
By State,Mississippi,2021-03-01,32.9,28757042.0,516333.0,346968513.0,0.052
By State,Virginia,2021-03-01,37.0,28757042.0,516333.0,346968513.0,0.052
By State,Washington,2021-03-01,40.1,28757042.0,516333.0,346968513.0,0.052
By State,Wisconsin,2021-03-01,30.4,28757042.0,516333.0,346968513.0,0.052
By State,Wyoming,2021-03-01,38.1,28757042.0,516333.0,346968513.0,0.052
By State,Texas,2021-03-01,27.6,28757042.0,516333.0,346968513.0,0.052
By State,Utah,2021-03-01,25.4,28757042.0,516333.0,346968513.0,0.052
By State,Vermont,2021-03-01,25.7,28757042.0,516333.0,346968513.0,0.052
By State,Virginia,2021-03-01,25.3,28757042.0,516333.0,346968513.0,0.052
By State,Mississippi,2021-03-01,40.5,28757042.0,516333.0,346968513.0,0.052
By State,Michigan,2021-03-01,32.7,28757042.0,516333.0,346968513.0,0.052
